,Type,Date,Open,High,Low,Close,Volume
664,Tether USD,2019-10-27,1.001745,1.012699,0.97702,1.004242,40519447549.0
665,Tether USD,2019-10-28,1.002824,1.010933,0.978821,1.002855,38665694771.0
666,Tether USD,2019-10-29,1.004024,1.013063,0.992977,1.002135,35047512730.0
667,Tether USD,2019-10-30,1.002578,1.008731,0.99934,1.005853,32807890269.0
668,Tether USD,2019-10-31,1.006407,1.034387,0.998004,1.006419,30727310848.0
669,Tether USD,2019-11-01,1.006538,1.01072,1.000962,1.004101,27864589885.0
670,Tether USD,2019-11-02,1.004013,1.012195,0.997896,1.004758,23973071925.0
671,Tether USD,2019-11-03,1.005079,1.013134,0.998527,1.004447,24597499287.0
672,Tether USD,2019-11-04,1.004042,1.007734,0.99369,1.004343,30710349697.0
673,Tether USD,2019-11-05,1.004728,1.011055,0.996082,1.004743,30721581637.0
674,Tether USD,2019-11-06,1.005019,1.007361,1.000498,1.003033,28578448466.0
675,Tether USD,2019-11-07,1.003281,1.009146,0.997957,1.005732,27694410589.0
676,Tether USD,2019-11-08,1.00537,1.011406,0.998418,1.002498,28749114086.0
677,Tether USD,2019-11-09,1.002252,1.007227,0.998939,1.000189,20459420156.0
678,Tether USD,2019-11-10,1.000222,1.008127,0.988144,1.002694,24552202767.0
679,Tether USD,2019-11-11,1.002838,1.011561,0.997627,1.002438,23739145075.0
680,Tether USD,2019-11-12,1.002421,1.011233,0.997774,1.001398,23449537112.0
681,Tether USD,2019-11-13,1.001467,1.00689,0.999717,1.003175,20071939197.0
682,Tether USD,2019-11-14,1.002958,1.012151,0.998471,1.005582,21911169228.0
683,Tether USD,2019-11-15,1.006154,1.016355,0.995398,1.001369,25291395573.0
684,Tether USD,2019-11-16,1.001721,1.011755,1.00111,1.006746,18225904912.0
685,Tether USD,2019-11-17,1.006839,1.019175,1.004451,1.008471,20418489157.0
686,Tether USD,2019-11-18,1.008518,1.021421,1.004801,1.012008,24102161964.0
687,Tether USD,2019-11-19,1.012361,1.025752,1.000558,1.008968,23104090327.0
688,Tether USD,2019-11-20,1.008842,1.01847,1.002822,1.00544,22255938426.0
689,Tether USD,2019-11-21,1.005074,1.024559,0.998885,1.000411,26004738831.0
690,Tether USD,2019-11-22,1.000569,1.023217,0.991656,1.003045,39068899485.0
691,Tether USD,2019-11-23,1.003078,1.027841,0.998878,1.01313,24605070720.0
692,Tether USD,2019-11-24,1.013503,1.028642,1.002352,1.017519,25990545761.0
693,Tether USD,2019-11-25,1.014958,1.024747,0.993995,1.003114,33648447519.0
694,Tether USD,2019-11-26,1.003678,1.02498,0.995267,1.009773,23545460689.0
695,Tether USD,2019-11-27,1.004144,1.030667,0.981392,1.005027,27416693309.0
696,Tether USD,2019-11-28,1.004441,1.02044,1.000636,1.00408,21502793846.0
697,Tether USD,2019-11-29,1.003892,1.011348,0.992586,1.004521,22304763156.0
698,Tether USD,2019-11-30,1.00422,1.015051,0.998375,1.001703,19145198648.0
699,Tether USD,2019-12-01,1.001817,1.023198,0.99508,1.002481,21027847332.0
700,Tether USD,2019-12-02,1.002747,1.018812,0.991988,1.001681,19093390526.0
701,Tether USD,2019-12-03,1.001396,1.014242,0.991071,1.003135,16691088420.0
702,Tether USD,2019-12-04,1.003166,1.016163,0.981153,1.007939,24761899935.0
703,Tether USD,2019-12-05,1.007392,1.021286,0.997193,1.010072,21171449599.0
704,Tether USD,2019-12-06,1.009621,1.015071,0.997518,1.003428,19022188750.0
705,Tether USD,2019-12-07,1.003519,1.009677,1.001816,1.007412,16402700924.0
706,Tether USD,2019-12-08,1.007395,1.013036,1.002145,1.006376,16556799286.0
707,Tether USD,2019-12-09,1.006516,1.012264,0.997568,1.004253,19283208376.0
708,Tether USD,2019-12-10,1.004302,1.00931,0.999571,1.005855,19145357481.0
709,Tether USD,2019-12-11,1.006388,1.044161,0.979262,1.011923,19625934979.0
710,Tether USD,2019-12-12,1.010393,1.014405,0.999792,1.005837,21128996533.0
711,Tether USD,2019-12-13,1.005729,1.007308,0.996657,1.001751,19588662449.0
712,Tether USD,2019-12-14,1.001659,1.011503,0.997095,1.006088,19018920700.0
713,Tether USD,2019-12-15,1.005712,1.020721,0.983907,1.004616,19575469230.0
714,Tether USD,2019-12-16,1.004494,1.015155,0.993509,1.003986,23894286942.0
715,Tether USD,2019-12-17,1.004133,1.022001,0.992619,0.993339,28074801122.0
716,Tether USD,2019-12-18,0.998285,1.025073,0.991518,1.006128,36156312247.0
717,Tether USD,2019-12-19,1.006006,1.019553,0.992406,1.008569,30032554753.0
718,Tether USD,2019-12-20,1.008591,1.012658,0.997677,1.005842,27492020303.0
719,Tether USD,2019-12-21,1.005676,1.014122,0.987017,1.005758,22141256341.0
720,Tether USD,2019-12-22,1.005803,1.012777,0.999044,1.003887,26913344236.0
721,Tether USD,2019-12-23,1.00404,1.01342,0.993842,1.012136,31988935316.0
722,Tether USD,2019-12-24,1.012244,1.027292,0.99895,1.008587,27906575904.0
723,Tether USD,2019-12-25,1.008515,1.039319,0.991506,1.004661,24502862889.0
724,Tether USD,2019-12-26,1.004907,1.018677,0.993212,1.003988,27081119738.0
725,Tether USD,2019-12-27,1.003982,1.019878,0.994478,1.005803,26617288047.0
726,Tether USD,2019-12-28,1.005709,1.012015,0.999761,1.000307,25847515455.0
727,Tether USD,2019-12-29,1.006071,1.028689,0.999667,1.00421,26657374932.0
728,Tether USD,2019-12-30,1.004051,1.011578,1.00111,1.006175,27104097511.0
729,Tether USD,2019-12-31,1.005632,1.009868,0.99779,0.999679,24214120056.0
730,Tether USD,2020-01-01,0.999571,1.006873,0.994924,0.999836,21503143454.0
731,Tether USD,2020-01-02,0.999788,1.008451,0.986515,1.001565,24212314977.0
732,Tether USD,2020-01-03,1.001183,1.022286,0.988027,1.004192,32420287856.0
733,Tether USD,2020-01-04,1.00351,1.013633,0.99916,1.007472,21585629320.0
734,Tether USD,2020-01-05,1.009921,1.016161,1.001758,1.006197,24090142146.0
735,Tether USD,2020-01-06,1.006417,1.013589,0.999115,1.002903,29460474864.0
736,Tether USD,2020-01-07,1.003016,1.011154,0.998249,1.001723,32765511976.0
737,Tether USD,2020-01-08,1.002026,1.015951,0.990067,1.004253,35175740304.0
738,Tether USD,2020-01-09,1.002986,1.01014,0.993994,1.006573,28026673217.0
739,Tether USD,2020-01-10,1.004444,1.011692,0.994826,1.001462,34207037022.0
740,Tether USD,2020-01-11,1.001755,1.008078,0.993385,1.000091,31049760361.0
741,Tether USD,2020-01-12,0.999443,1.009358,0.994446,1.002478,27250055613.0
742,Tether USD,2020-01-13,1.001963,1.010098,0.998427,1.003347,26468468000.0
743,Tether USD,2020-01-14,1.00473,1.018959,0.991961,1.001821,57687160761.0
744,Tether USD,2020-01-15,1.00254,1.022493,0.991055,0.999656,49045902728.0
745,Tether USD,2020-01-16,1.000977,1.011167,0.993361,0.999231,40752742739.0
746,Tether USD,2020-01-17,0.999287,1.014135,0.98928,1.002879,47263851458.0
747,Tether USD,2020-01-18,1.001258,1.006991,0.993985,1.002741,43805026250.0
748,Tether USD,2020-01-19,1.000911,1.025912,0.993084,0.998535,42680566067.0
749,Tether USD,2020-01-20,0.998641,1.006623,0.995383,1.000688,33079894466.0
750,Tether USD,2020-01-21,1.000513,1.005882,0.995219,1.001418,31080893275.0
751,Tether USD,2020-01-22,1.001464,1.003516,0.997179,1.000595,29749248330.0
752,Tether USD,2020-01-23,1.000722,1.005093,0.996345,0.998409,33631459310.0
753,Tether USD,2020-01-24,0.999104,1.005414,0.992917,1.00297,33356108238.0
754,Tether USD,2020-01-25,1.003659,1.005684,0.996539,1.002113,26340299495.0
755,Tether USD,2020-01-26,1.001947,1.008337,0.997359,1.000504,29121614731.0
756,Tether USD,2020-01-27,1.00155,1.007147,0.99323,1.0019,37771545362.0
757,Tether USD,2020-01-28,1.002014,1.00824,0.991067,1.00076,44123906993.0
758,Tether USD,2020-01-29,1.001529,1.006268,0.993174,1.002296,42323320108.0
759,Tether USD,2020-01-30,1.003219,1.010996,0.997548,1.001452,43624728074.0
760,Tether USD,2020-01-31,1.002196,1.006945,0.997409,1.000648,40496855325.0
761,Tether USD,2020-02-01,1.000252,1.004949,0.997052,1.001216,34763069931.0
762,Tether USD,2020-02-02,1.001608,1.008179,0.996096,1.000544,40560625161.0
763,Tether USD,2020-02-03,1.001361,1.006674,0.994314,0.998913,39849489336.0
764,Tether USD,2020-02-04,0.999364,1.005063,0.996329,1.001745,36950713371.0
765,Tether USD,2020-02-05,1.001915,1.006473,0.993603,1.002838,46504757742.0
766,Tether USD,2020-02-06,1.002153,1.018247,0.996225,0.997216,46549174003.0
767,Tether USD,2020-02-07,0.997453,1.00275,0.99486,0.997751,42966951015.0
768,Tether USD,2020-02-08,0.998773,1.006553,0.994024,0.999534,44251729422.0
769,Tether USD,2020-02-09,0.999441,1.008029,0.99557,1.001473,44977724508.0
770,Tether USD,2020-02-10,1.001228,1.015191,0.995004,1.00064,48784184264.0
771,Tether USD,2020-02-11,1.000575,1.00483,0.991423,0.998423,46001561028.0
772,Tether USD,2020-02-12,0.99846,1.006328,0.99447,1.002559,54829582150.0
773,Tether USD,2020-02-13,1.003609,1.015832,0.991908,0.998579,63588479574.0
774,Tether USD,2020-02-14,0.998673,1.004086,0.995624,1.000114,54698567058.0
775,Tether USD,2020-02-15,0.999684,1.015225,0.996736,0.999128,57250318373.0
776,Tether USD,2020-02-16,0.998857,1.014185,0.995153,0.999272,60160518246.0
777,Tether USD,2020-02-17,1.000717,1.007495,0.992153,0.998474,63038607545.0
778,Tether USD,2020-02-18,0.998397,1.009064,0.989398,1.000759,60616752516.0
779,Tether USD,2020-02-19,1.000135,1.030959,0.996316,1.001324,54920030584.0
780,Tether USD,2020-02-20,1.002034,1.011155,0.993834,1.002594,55986244963.0
781,Tether USD,2020-02-21,1.0024,1.007204,0.993989,1.003138,47618138884.0
782,Tether USD,2020-02-22,1.001776,1.007241,0.997046,1.001829,41243330013.0
783,Tether USD,2020-02-23,1.002599,1.004223,0.992563,0.998017,47448629411.0
784,Tether USD,2020-02-24,0.999138,1.012556,0.996022,0.9988,56599226979.0
785,Tether USD,2020-02-25,0.998741,1.01258,0.993926,1.001454,55034243501.0
786,Tether USD,2020-02-26,1.001276,1.012716,0.993807,1.002742,68910958735.0
787,Tether USD,2020-02-27,1.002051,1.007461,0.99267,0.998413,61401185853.0
788,Tether USD,2020-02-28,0.998789,1.011133,0.991933,0.997089,56902235264.0
789,Tether USD,2020-02-29,0.996267,1.007848,0.993575,1.006368,44948749121.0
790,Tether USD,2020-03-01,1.00634,1.007101,0.995004,1.000498,45828960109.0
791,Tether USD,2020-03-02,1.001539,1.003555,0.994205,0.995,67439071909.0
792,Tether USD,2020-03-03,0.994988,1.008388,0.993595,1.002497,50681960308.0
793,Tether USD,2020-03-04,1.001975,1.007567,0.996098,1.000622,48605279710.0
794,Tether USD,2020-03-05,1.000576,1.00606,0.996369,1.002522,49920180590.0
795,Tether USD,2020-03-06,1.002845,1.005908,0.997728,0.99843,49389801062.0
796,Tether USD,2020-03-07,0.998021,1.007726,0.997396,1.000182,46199415513.0
797,Tether USD,2020-03-08,1.000784,1.021794,0.997992,1.009775,54758243672.0
798,Tether USD,2020-03-09,1.009595,1.010424,0.991261,0.999048,63879966769.0
799,Tether USD,2020-03-10,0.99784,1.013297,0.993959,1.001721,51217843378.0
800,Tether USD,2020-03-11,1.001498,1.007742,0.994335,0.998806,47108137900.0
801,Tether USD,2020-03-12,0.998984,1.078518,0.96809,1.053585,74550564419.0
802,Tether USD,2020-03-13,1.039605,1.084802,0.89949,0.999629,99315334323.0
803,Tether USD,2020-03-14,1.000514,1.014207,0.990399,1.001621,48327975513.0
804,Tether USD,2020-03-15,1.000234,1.01857,0.991342,1.001987,43945453268.0
805,Tether USD,2020-03-16,1.00097,1.04139,0.977445,0.997004,57318450774.0
806,Tether USD,2020-03-17,0.997378,1.012998,0.955483,0.976145,46775877399.0
807,Tether USD,2020-03-18,0.97379,1.011257,0.970948,0.974248,45836273197.0
808,Tether USD,2020-03-19,0.973284,1.011362,0.953586,1.003193,64076531532.0
809,Tether USD,2020-03-20,1.002378,1.025659,0.96356,0.997556,72319289643.0
810,Tether USD,2020-03-21,0.997168,1.016045,0.986221,1.00095,52643956420.0
811,Tether USD,2020-03-22,1.000092,1.016014,0.984272,0.999032,49036623749.0
812,Tether USD,2020-03-23,1.000742,1.010272,0.965161,0.996812,57333099378.0
813,Tether USD,2020-03-24,0.996426,1.015909,0.987409,1.000473,57714092130.0
814,Tether USD,2020-03-25,1.004108,1.012374,0.991721,0.998594,52254209223.0
815,Tether USD,2020-03-26,0.998597,1.012367,0.995058,0.998483,42020889460.0
816,Tether USD,2020-03-27,0.998704,1.028757,0.992978,1.013318,41534264141.0
817,Tether USD,2020-03-28,1.014251,1.022956,0.994298,0.999704,44315404128.0
818,Tether USD,2020-03-29,0.999706,1.013872,0.995271,1.001963,35069971228.0
819,Tether USD,2020-03-30,1.001728,1.006563,0.98956,1.006534,44148668942.0
820,Tether USD,2020-03-31,1.005775,1.008007,0.99299,1.003027,38970696054.0
821,Tether USD,2020-04-01,1.003599,1.01081,0.974215,1.004746,47949493852.0
822,Tether USD,2020-04-02,1.007144,1.011835,0.980734,1.000717,57261198792.0
823,Tether USD,2020-04-03,1.001646,1.010594,0.997392,1.001712,46738928486.0
824,Tether USD,2020-04-04,1.001653,1.017382,0.995105,1.004113,39644126975.0
825,Tether USD,2020-04-05,1.004809,1.006659,0.997119,1.00285,35625789596.0
826,Tether USD,2020-04-06,1.003664,1.012757,0.990932,0.992833,60908262080.0
827,Tether USD,2020-04-07,0.99264,1.010358,0.990544,0.998629,59032234493.0
828,Tether USD,2020-04-08,0.9979,1.009439,0.986339,0.999124,50475513637.0
829,Tether USD,2020-04-09,0.998313,1.009898,0.994812,1.003465,44302706107.0
830,Tether USD,2020-04-10,1.003164,1.01774,0.995196,1.000793,56393183976.0
831,Tether USD,2020-04-11,1.000974,1.00521,0.984243,0.998116,40060959110.0
832,Tether USD,2020-04-12,0.997651,1.010043,0.991673,1.008169,44856466500.0
833,Tether USD,2020-04-13,1.008434,1.024637,0.991757,1.000327,50128306911.0
834,Tether USD,2020-04-14,0.999967,1.006665,0.992738,0.996806,42246776207.0
835,Tether USD,2020-04-15,0.996381,1.007819,0.992563,0.999529,40321714369.0
836,Tether USD,2020-04-16,0.999949,1.009801,0.981103,1.002719,63213195169.0
837,Tether USD,2020-04-17,1.002486,1.010536,0.99594,1.006742,43011919954.0
838,Tether USD,2020-04-18,1.007474,1.010242,0.995801,1.000777,45234041690.0
839,Tether USD,2020-04-19,1.000627,1.017168,0.999151,1.007704,44414316787.0
840,Tether USD,2020-04-20,1.007741,1.016355,0.999922,1.004804,54458798119.0
841,Tether USD,2020-04-21,1.005423,1.01255,0.998736,1.006456,42681951159.0
842,Tether USD,2020-04-22,1.00661,1.008432,0.995363,1.000911,45471713945.0
843,Tether USD,2020-04-23,1.000545,1.007626,0.979668,0.997692,56696647551.0
844,Tether USD,2020-04-24,0.996632,1.012327,0.992264,1.007932,45214285339.0
845,Tether USD,2020-04-25,1.007476,1.012527,0.997222,1.00468,44807056872.0
846,Tether USD,2020-04-26,1.00484,1.014994,0.995634,1.000312,46243541830.0
847,Tether USD,2020-04-27,1.001143,1.009909,0.996553,1.004091,50062655667.0
848,Tether USD,2020-04-28,1.004081,1.010014,1.000771,1.007822,45898873538.0
849,Tether USD,2020-04-29,1.007178,1.014316,0.992438,1.008123,79272305845.0
850,Tether USD,2020-04-30,1.007861,1.018669,0.992734,1.005112,89936833210.0
851,Tether USD,2020-05-01,1.003174,1.012035,0.998792,1.008137,56216767268.0
852,Tether USD,2020-05-02,1.008938,1.013622,0.998532,1.003478,49997806582.0
853,Tether USD,2020-05-03,1.004834,1.013893,0.999206,1.003508,58963072938.0
854,Tether USD,2020-05-04,1.003084,1.01531,0.99894,1.006109,60315142637.0
855,Tether USD,2020-05-05,1.00619,1.016953,0.997409,1.000856,53776437547.0
856,Tether USD,2020-05-06,0.999347,1.017931,0.997407,1.017931,59321368204.0
857,Tether USD,2020-05-07,1.014433,1.020867,0.989334,1.002895,72554504815.0
858,Tether USD,2020-05-08,1.002014,1.010348,0.994547,1.003764,63400633378.0
859,Tether USD,2020-05-09,1.004394,1.007022,0.995313,1.004818,57870685210.0
860,Tether USD,2020-05-10,1.005016,1.060485,0.986979,1.001055,79545041693.0
861,Tether USD,2020-05-11,1.00134,1.022753,0.971167,0.998364,68664007367.0
862,Tether USD,2020-05-12,0.999202,1.007004,0.995873,1.000735,49750084616.0
863,Tether USD,2020-05-13,1.000364,1.004168,0.991811,1.000232,53063776325.0
864,Tether USD,2020-05-14,0.998232,1.005922,0.990352,0.99886,64544825214.0
865,Tether USD,2020-05-15,0.998674,1.018224,0.987918,1.003972,53148365727.0
866,Tether USD,2020-05-16,1.002247,1.00591,0.99734,1.000194,42259786355.0
867,Tether USD,2020-05-17,1.000192,1.005425,0.991578,1.00159,45525203695.0
868,Tether USD,2020-05-18,1.001449,1.011606,0.993936,1.001351,50496315260.0
869,Tether USD,2020-05-19,1.001206,1.007009,0.992663,0.996019,46955432504.0
870,Tether USD,2020-05-20,0.996403,1.015203,0.994866,0.998948,44447276085.0
871,Tether USD,2020-05-21,0.999193,1.012523,0.993109,1.002001,47340041421.0
872,Tether USD,2020-05-22,1.002833,1.00576,0.996588,1.002287,37971264880.0
873,Tether USD,2020-05-23,1.0021,1.00651,0.995462,1.005538,33726005349.0
874,Tether USD,2020-05-24,1.005584,1.015687,0.995415,1.001089,38944229194.0
875,Tether USD,2020-05-25,1.000773,1.006557,0.99343,1.003199,35985513624.0
876,Tether USD,2020-05-26,1.002892,1.007471,0.993281,0.998008,32858110128.0
877,Tether USD,2020-05-27,0.998307,1.007695,0.993241,1.004554,35192290092.0
878,Tether USD,2020-05-28,1.004122,1.008108,0.995236,1.001153,38116870951.0
879,Tether USD,2020-05-29,1.000832,1.007718,0.998762,1.003355,36706734857.0
880,Tether USD,2020-05-30,1.00295,1.004414,0.990978,1.000403,40377918880.0
881,Tether USD,2020-05-31,1.000415,1.006363,0.994504,0.998033,35009124470.0
882,Tether USD,2020-06-01,0.999601,1.003434,0.985651,1.001121,39619617695.0
883,Tether USD,2020-06-02,1.00117,1.035309,0.99587,0.997524,45585907575.0
884,Tether USD,2020-06-03,0.996822,1.006564,0.996575,1.000006,30557149519.0
885,Tether USD,2020-06-04,1.000351,1.011074,0.992291,1.002509,31617065491.0
886,Tether USD,2020-06-05,1.002618,1.014095,0.997171,1.003026,29614424319.0
887,Tether USD,2020-06-06,1.003108,1.011467,0.99488,0.999303,23548822467.0
888,Tether USD,2020-06-07,0.999394,1.006667,0.995939,1.003014,29418233806.0
889,Tether USD,2020-06-08,1.003063,1.008017,0.995836,1.002137,23773499797.0
890,Tether USD,2020-06-09,1.002229,1.017034,0.997415,1.003469,25504409744.0
891,Tether USD,2020-06-10,1.003716,1.010911,0.988427,1.001436,26529161098.0
892,Tether USD,2020-06-11,1.001546,1.012,0.996897,1.000601,39277703093.0
893,Tether USD,2020-06-12,1.000987,1.006264,0.995863,1.003115,28748565604.0
894,Tether USD,2020-06-13,1.003289,1.005167,0.999683,1.002078,21716523327.0
895,Tether USD,2020-06-14,1.001999,1.00918,0.997682,1.005447,21206505066.0
896,Tether USD,2020-06-15,1.005273,1.013039,0.997932,1.002178,33118696637.0
897,Tether USD,2020-06-16,1.002145,1.005428,0.998904,1.000333,25217650481.0
898,Tether USD,2020-06-17,1.000363,1.003798,0.996361,1.000372,24323246034.0
899,Tether USD,2020-06-18,1.000518,1.00434,0.997097,1.002018,21264596740.0
900,Tether USD,2020-06-19,1.002053,1.005676,0.993772,0.993829,23397934727.0
901,Tether USD,2020-06-20,0.994514,1.006186,0.99145,0.998884,20222952960.0
902,Tether USD,2020-06-21,0.998681,1.004663,0.996235,1.001363,18590123868.0
903,Tether USD,2020-06-22,1.001778,1.00335,0.990559,0.997925,25901068733.0
904,Tether USD,2020-06-23,0.998372,1.003917,0.991883,1.003038,21481732223.0
905,Tether USD,2020-06-24,1.002811,1.011746,0.996725,1.000303,25367004473.0
906,Tether USD,2020-06-25,1.000235,1.005347,0.992487,1.000102,21617089198.0
907,Tether USD,2020-06-26,1.000342,1.007192,0.997472,0.998956,22595324560.0
908,Tether USD,2020-06-27,0.998949,1.012604,0.996568,1.004031,22069989504.0
909,Tether USD,2020-06-28,1.003929,1.014257,0.989537,1.002515,18015458533.0
910,Tether USD,2020-06-29,1.001614,1.007187,0.997045,1.001984,20201360245.0
911,Tether USD,2020-06-30,1.001428,1.00768,0.998295,0.999904,18926019120.0
912,Tether USD,2020-07-01,0.999646,1.006739,0.997494,1.001561,20410901924.0
913,Tether USD,2020-07-02,1.000955,1.020263,0.998709,1.015718,21713824216.0
914,Tether USD,2020-07-03,1.015713,1.018317,0.997926,0.999521,17207532375.0
915,Tether USD,2020-07-04,0.999756,1.009838,0.995704,1.001078,16834529314.0
916,Tether USD,2020-07-05,1.000234,1.005642,0.996846,0.998899,18453609716.0
917,Tether USD,2020-07-06,0.998376,1.005783,0.992657,1.000236,28513816011.0
918,Tether USD,2020-07-07,1.00051,1.003736,0.990576,0.999207,20262759503.0
919,Tether USD,2020-07-08,0.99928,1.00376,0.996045,0.99986,28520237097.0
920,Tether USD,2020-07-09,0.999891,1.006737,0.997531,1.003075,24559681375.0
921,Tether USD,2020-07-10,1.003049,1.004487,0.992748,0.999986,19416307998.0
922,Tether USD,2020-07-11,1.000042,1.003414,0.996743,1.001052,16806691103.0
923,Tether USD,2020-07-12,1.000927,1.004931,0.997131,0.998634,18560508406.0
924,Tether USD,2020-07-13,0.99829,1.005166,0.994896,0.999552,23293356124.0
925,Tether USD,2020-07-14,1.001766,1.005037,0.996849,0.999046,21927614040.0
926,Tether USD,2020-07-15,0.998969,1.004457,0.997111,0.999444,19801020732.0
927,Tether USD,2020-07-16,0.999073,1.006767,0.997518,0.99998,20174060342.0
928,Tether USD,2020-07-17,0.999689,1.004027,0.996454,0.999616,16824229378.0
929,Tether USD,2020-07-18,0.999748,1.007184,0.996334,0.998795,15430964635.0
930,Tether USD,2020-07-19,0.998669,1.005289,0.994717,0.998352,16068695380.0
931,Tether USD,2020-07-20,0.998407,1.004224,0.997018,1.000602,16920167824.0
932,Tether USD,2020-07-21,0.999967,1.00354,0.99491,0.998894,22047241258.0
933,Tether USD,2020-07-22,0.998895,1.004213,0.990811,1.000877,21007802308.0
934,Tether USD,2020-07-23,1.000531,1.003688,0.996425,0.998186,24897129948.0
935,Tether USD,2020-07-24,0.998255,1.003818,0.997001,0.998993,22338273101.0
936,Tether USD,2020-07-25,0.999502,1.003306,0.99662,0.998062,25077707687.0
937,Tether USD,2020-07-26,0.998049,1.009557,0.993857,0.998871,28852807826.0
938,Tether USD,2020-07-27,0.998796,1.013799,0.991744,1.001097,44309144839.0
939,Tether USD,2020-07-28,0.997672,1.008092,0.995715,1.000854,37054214114.0
940,Tether USD,2020-07-29,1.000433,1.00856,0.995656,1.00254,31945080196.0
941,Tether USD,2020-07-30,1.002462,1.007224,0.998881,1.001863,30145197612.0
942,Tether USD,2020-07-31,1.001382,1.004643,0.997483,1.000141,31216575237.0
943,Tether USD,2020-08-01,0.999884,1.003143,0.992579,0.997013,36596724667.0
944,Tether USD,2020-08-02,0.9969,1.056373,0.991539,0.997851,43620863810.0
945,Tether USD,2020-08-03,0.997868,1.023487,0.993891,1.001414,29956228167.0
946,Tether USD,2020-08-04,1.001436,1.00719,0.997384,1.000399,32423781475.0
947,Tether USD,2020-08-05,1.000196,1.008507,0.999533,1.003089,33191883907.0
948,Tether USD,2020-08-06,1.003039,1.006458,0.999346,1.000175,32564418808.0
949,Tether USD,2020-08-07,1.000334,1.015854,0.998067,1.002846,35097319459.0
950,Tether USD,2020-08-08,1.002856,1.008658,0.999265,1.000164,25836510740.0
951,Tether USD,2020-08-09,0.999828,1.009512,0.998618,1.00317,26113895986.0
952,Tether USD,2020-08-10,1.004491,1.018506,0.999212,1.001059,36347245628.0
953,Tether USD,2020-08-11,1.000569,1.009408,0.996915,1.003691,39924390806.0
954,Tether USD,2020-08-12,1.003745,1.024367,0.995209,1.013791,38419235281.0
955,Tether USD,2020-08-13,1.013307,1.023752,0.998415,1.02021,45360887997.0
956,Tether USD,2020-08-14,1.021125,1.0259,0.991814,1.001024,38417750789.0
957,Tether USD,2020-08-15,1.001003,1.01007,0.998149,1.001032,38681122091.0
958,Tether USD,2020-08-16,1.001093,1.008545,0.997908,1.001881,35603319606.0
959,Tether USD,2020-08-17,1.001907,1.016629,0.996617,1.000111,43047212745.0
960,Tether USD,2020-08-18,1.000096,1.009476,0.997239,1.00272,40873174066.0
961,Tether USD,2020-08-19,1.002423,1.009824,0.9988,1.002408,40666046435.0
962,Tether USD,2020-08-20,1.002063,1.003447,0.99881,1.000409,32746471325.0
963,Tether USD,2020-08-21,1.001182,1.009251,0.997231,1.004549,41215985711.0
964,Tether USD,2020-08-22,1.004336,1.009489,0.999059,1.000956,32892342495.0
965,Tether USD,2020-08-23,1.001264,1.004265,0.998149,1.002345,29187550605.0
966,Tether USD,2020-08-24,1.002641,1.004464,0.998488,1.001976,31794835157.0
967,Tether USD,2020-08-25,1.001993,1.013566,0.99897,1.002365,42567672036.0
968,Tether USD,2020-08-26,1.002331,1.003726,0.998526,1.001853,37126595563.0
969,Tether USD,2020-08-27,1.002745,1.007627,0.996732,1.002206,38341362890.0
970,Tether USD,2020-08-28,1.001787,1.004706,0.999367,1.002036,31740187752.0
971,Tether USD,2020-08-29,1.001769,1.005098,1.000094,1.002824,31070541135.0
972,Tether USD,2020-08-30,1.003571,1.005187,0.998582,1.001173,36153398644.0
973,Tether USD,2020-08-31,1.0008,1.005688,0.998818,1.003191,37949635827.0
974,Tether USD,2020-09-01,1.003056,1.006176,0.997956,1.003957,49809584105.0
975,Tether USD,2020-09-02,1.002854,1.018223,0.99799,1.001828,52855722597.0
976,Tether USD,2020-09-03,1.001362,1.029082,0.99162,1.005495,57562780194.0
977,Tether USD,2020-09-04,1.007422,1.018914,0.992311,1.003686,55525478963.0
978,Tether USD,2020-09-05,1.003649,1.020304,0.99334,1.000151,78154159842.0
979,Tether USD,2020-09-06,1.001165,1.006931,0.995432,1.002838,66315625008.0
980,Tether USD,2020-09-07,1.002972,1.007879,0.99347,1.000537,59139010478.0
981,Tether USD,2020-09-08,1.000079,1.007425,0.990326,1.001025,56334310286.0
982,Tether USD,2020-09-09,1.000862,1.006574,0.998093,1.002102,42234198845.0
983,Tether USD,2020-09-10,1.001759,1.009916,0.9946,1.001457,52111960702.0
984,Tether USD,2020-09-11,1.000978,1.012118,0.992306,1.001517,46009434500.0
985,Tether USD,2020-09-12,1.001071,1.013069,0.997937,1.001307,43506381696.0
986,Tether USD,2020-09-13,1.001163,1.007473,0.995756,0.999213,46330693824.0
987,Tether USD,2020-09-14,0.998951,1.013686,0.993981,1.001289,49936255991.0
988,Tether USD,2020-09-15,1.001485,1.006307,0.998797,1.002487,49718173930.0
989,Tether USD,2020-09-16,1.002499,1.006826,0.999355,1.003444,50682289026.0
990,Tether USD,2020-09-17,1.003811,1.00535,0.999017,1.001878,51695424541.0
991,Tether USD,2020-09-18,1.00131,1.017358,0.997177,0.999502,47248825663.0
992,Tether USD,2020-09-19,1.001693,1.005516,0.996977,1.002017,37361830219.0
993,Tether USD,2020-09-20,1.002247,1.007621,0.996914,1.002654,39841903146.0
994,Tether USD,2020-09-21,1.001886,1.00834,0.996663,1.003263,51961935426.0
995,Tether USD,2020-09-22,1.003398,1.006741,0.998589,1.001444,38413876677.0
